relative_dir,filename,text
제1편_학교법인,1-0-9. 건학위원회 규정(2023.2.1.).hwp,"건학위원회 규정 (불기 2565.03.03. 제정) 학교법인 동국대학교 건학위원회 규정 불기 2565년(2021) 03월 03일 제정 불기 2565년(2021) 03월 04일 공포 제1조(목적) 이 규정은 정관시행세칙 제3조의 2에 의거하여 건학위원회(이하 “위원회”라 한다)의 조직과 기능 및 운영에 관하여 필요한 사항을 규정함을 목적으로 한다. 제2조(구성) 위원회의 구성은 다음 각 호 사항으로 한다. 1. 증명 2. 총재(고문)<개정‘21.10.28> 3. 부총재<신설‘21.10.28> 4. 최고위원회 5. 상임위원회 6. 자문단 7. 건학기본기관장 연석회의<신설‘22.01.20> 8. 사무총장<신설‘22.01.20> 9. 분과위원회<개정‘22.01.20> 10. 집행위원회<개정‘22.01.20> 11. 사무국<개정‘22.01.20> 제3조(증명) 증명은 대한불교조계종 종정예하를 모신다. 제4조(총재(고문)) ①총재(고문)는 최고위원회의 의결로 추대한다.<개정‘21.10.28> ②총재(고문)는 학교법인 동국대학교(이하 “법인”이라 한다) 이사회에 참석하여 건학 관련 사항을 발언할 수 있다.<개정‘21.06.01, ‘21.10.28> 제5조(부총재) ①부총재는 법인 이사장이 한다. ②부총재는 최고위원회에 참석하여 위원회 관련 사항을 발언할 수 있다. [본조신설‘21.10.28] 제6조(최고위원회) ①위원회의 최고의사결정기구로서 최고위원회를 둔다. ②최고위원회는 다음 각 호와 같이 구성한다. 1. 총재 및 부총재<신설‘23.02.01> 2. 최고위원회 위원장<개정‘23.02.01> 가. 최고위원회 위원장은 총재(고문)가 지명하거나 겸할 수 있다.<신설‘21.10.28>단, 임기는 2년으로 하며 연임할 수 있다.<개정‘23.02.01> 나. 최고위원회 위원장은 위원회를 대표하고 위원회의 업무를 통리한다.<신설‘21.10.28>"
제2편_학칙/제1장_대학,2-1-1. 학칙(2025.8.23.).hwp,"학 칙 제 1 장 총 칙 제1조(건학이념) 본교는 불교정신을 바탕으로 학술과 인격을 연마하고 민족과 인류사회 및 자연에 이르기까지 지혜와 자비를 충만케 하여 서로 신뢰하고 공경하는 이상세계의 구현을 건학이념으로 한다. 제2조(교육목적 및 교육목표) ① 본교는 건학이념에 따라 학술의 이론과 응용방법을 연구 교수하여 불교를 비롯한 한국문화의 세계화에 노력하며 민족과 인류사회의 이상실현에 기여할 지도적 인재의 양성을 목적으로 한다.(2011.8.10 개정) ② 제1항의 교육목적 달성을 위한 본교의 교육목표는 다음 각 호의 인재를 양성하는 것이다.(2011.8.10 신설, 2014.5.14 개정) 1. 도덕적 지도자(Ethical Leader) 2. 창조적 지식인(Creative Thinker) 3. 진취적 도전자(Young Challenger) 제3조(용어의 정의) “학사과정”이라 함은 학사학위를, “석사과정”이라 함은 석사학위를, “박사과정”이라 함은 박사학위를, “학․석사통합과정”이라 함은 석사학위를, “석․박사통합과정”이라 함은 학사에게 박사학위를 각각 수여하기 위한 과정을 말하며, “대학원과정”이라 함은 본교 대학원에 설치된 석사과정, 박사과정 및 학․석사통합과정과 석․박사통합과정 모두를 말한다. (2012.9.7 개정) 제 2 장 편 제 제4조(대학 및 학부) ① 본교에는 불교대학, 문과대학, 이과대학, 법과대학, 사회과학대학, 경찰사법대학, 경영대학, 바이오시스템대학, 공과대학, 첨단융합대학, 사범대학, 예술대학, 약학대학, 미래융합대학, 열린전공학부, 다르마칼리지, 불교문화대학, 글로컬문화융합대학, 글로컬에너지대학, 한의과대학, 의과대학, 간호대학, 글로컬인재학부를 둔다.(2006.12.18, 2007.7.4, 2008.9.1, 2010.10.25, 2013.5.9, 2013.9.12, 2014.2.5. 2016.2.25., 2016.5.16., 2016.6.23., 2016.8.22., 2016.9.12., 2019.3.28., 2019.4.30."
제2편_학칙/제1장_대학,2-1-2. 학사과정 학칙시행세칙(2025.8.13.).hwp,"학사과정 학칙시행세칙 제 1 장 입 학(편입학 및 재입학 포함) 제1조(입학) ① 본교에 입학(편입학과 재입학을 포함한다. 이하 같다)하고자 하는 자는 소정의 입학원서와 다음의 서류를 첨부하여 전형료와 함께 제출하여야 한다. 다만, 재입학의 경우 제1호와 제2호의 서류를 제출하지 않을 수 있다. 1. 졸업 또는 수료증명서나 기타 자격을 증명하는 서류 2. 성적증명서(내신성적 포함) 3. 기타 필요하다고 인정되는 서류 ② 입학의 지원은 보증인 연서로 하여야 한다. 보증인은 학부형이라야 하되 부득이한 경우에는 재학 중 학비나 기타 신분에 관계되는 사항에 대하여 책임을 질 수 있는 자로 할 수 있다. ③ 제출된 서류와 납입된 전형료는 반환하지 아니한다. 제2조(편입학) ① 편입학 모집인원은 모집단위별 여석이 있을 경우 허가할 수 있으며, 여석의 산출기준은 따로 정한다.(2023.8.30. 개정) ② 편입학은 편입학시험을 거쳐 허가한다. ③ 편입학한 학생은 해당 학과(전공과 학부를 포함한다. 이하 학과(전공)으로 한다)의 필수과목을 모두 이수해야 한다. ④ 편입학한 학생이 전적학교에서 취득한 학점은 편입학년의 직전학기 수료학점까지 인정한다.(2006.12.18. 2008.11.14. 개정) ⑤ 편입학한 학생이 전적대학에서 이수한 과목은 본교의 전공과목 및 대학지정과목에 한하여 소속학과(전공)의 심사를 통하여 최대 1학기 수료학점 이내(졸업학점이 120학점인 대학은 15학점이내, 130학점인 대학은 16학점이내)에서 인정한다. 다만, 공과대학(WISE캠퍼스는 공학계열)으로 편입학하거나 2학년 또는 4학년으로 편입학한 학생의 전적대학에서 이수한 과목에 대한 전공과목 및 대학지정과목 인정은 따로 정한다.(2008.11.14. 2009.1.5, 2009.4.15., 2011.12.20., 2022.9.27., 2024.2.5. 개정) 제3조(학사편입학) ① 학사편입학은 3학년 전체 입학정원의 5% 이내, 해당 학과(전공) 입학정원의 10% 이내에서 입학정원 외로 3학년 입학을"
제2편_학칙/제1장_대학,2-1-3. 교원양성과정 운영규정(2024.5.1.).hwp,"교원양성과정 운영규정 제1장 총 칙 제1조(목적) 이 규정은 초․중등교육법, 유아교육법, 교원자격검정령 및 교원자격검정령 시행규칙에 의거하여 동국대학교(이하 ‘본교’) 교원양성과정에 관한 제반사항을 정함을 목적으로 한다.(2005.10.24. 2016.2.22 개정) 제2조(정의) ① 교원양성과정이라 함은 사범계 학생, 비사범계 교직과정이수자 및 교육대학원생이 특정 표시과목에 대하여 소정의 이수요건 및 자격검정기준을 충족하여 관련 교원자격증을 취득하는 제도를 의미한다. (2016.2.22 개정) ② 표시과목이라 함은 교원자격증에 표시되는 전공과목을 의미한다. ③ 사범계라 함은 사범대학 소속학과 및 WISE캠퍼스 사범교육학부 소속학과를 통칭하는 의미이다. (2006.3.20., 2022.9.27., 2023.4.17. 개정) ④ <2016.2.22. 삭제> 제3조(교원양성과정의 설치목적) 본교의 교원양성과정의 설치 및 운영 목적은 교육자로서의 품성도야, 전공학문 분야의 연마, 교육학 이론의 실천력 구비를 통하여 교육전문가로서의 우수 교원을 양성하는데 필요한 제반 교육적 여건과 환경을 제공하는데 있다. 본교는 이 과정을 통하여 교과지도를 유능하게 수행해나갈 수 있는 교과전문가, 학교(급)경영에 탁월한 능력을 갖춘 학(교)급 경영자, 학생을 올바르게 이해하고 지도할 수 있는 역량이 있는 생활지도자로서의 능력을 두루 갖춘 우수한 교원을 배출하고자 한다. 제4조(적용범위) 이 규정은 본교 교원양성과정의 설치 및 운영과 관련된 사항에 적용하며, 이 규정에 명시하지 아니한 사항은 교원자격 및 양성 관련 법령과 규정 및 본교 학칙 등에 따르고 그 운영에 관한 세부사항은 따로 정한다.(2009.8.28. 2016.2.22 개정) 제2장 교원양성과정 전담부서(‘장’ 신설 2008.4.8) 제5조(주관부서) ① 교원양성과정 운영에 관한 사무는 서울캠퍼스 사범대학과 WISE캠퍼스 학사지원서비스팀에서 각각 관장하되, 교원자격증 발급 업무는 서울캠퍼스 사범대학에서 총괄한다."
제2편_학칙/제1장_대학,2-1-4. 공학교육과정 운영규정(2025.6.12.).hwp,"공학교육과정 운영규정 제1조(목적) 이 규정의 목적은 학칙 제32조제5항, 학칙 제39조제3항, 학칙시행세칙 제8조제10항에 따라 공학교육과정운영에 관한 사항을 정함에 있다. 제2조(적용범위) 공학교육인증제 운영 학과(전공), 교원 및 학생 등 조직과 구성원은 아래 각 조에 정한 사항을 준수하여야 한다.(2023.3.2. 개정) 제3조(시행) 이 규정의 시행에 관한 세부사항은 별도로 정한다.(2014.3.3. 개정) 제4조(공학교육인증제 운영대학) ① 공학교육인증제 운영 학과(전공) 소속 대학은 학사운영위원회에서 공학교육에 관련된 규정의 제정과 개정, 학과(전공)의 연차보고서 평가, 공학교육인증제 운영 학과(전공) 교육목표의 관리 등 공학교육과정 운영에 관한 모든 사항을 관리 감독한다.(2023.3.2. 개정) ② <2015.2.16 삭제> ③ 공학교육인증제 운영 학과(전공) 소속 대학은 학과(전공)의 연차보고서 평가 결과에 따라 학과(부)에 교육과정 운영의 개선을 요구하고 인사, 예산 편성 등 대학운영에 그 결과를 반영한다.(2023.3.2. 개정) ④ 제1항에 관한 사항을 시행하기 위한 세부사항은 학장이 따로 정한다. 제5조(학과/전공) ① 학과(전공)는 사회적 수요를 반영하여 각 학과(전공)의 특성에 부합하는 교육목표를 설정하고 관리하여야 한다.(2015.2.16., 2023.3.2. 개정) ② 학과(전공)는 교육목표와 부합하도록 학습성과를 설정한다.(2015.2.16. 신설, 2023.3.2. 개정) ③ 학과(전공)는 학습성과 달성을 보장할 수 있는 교육과정과 행정체계를 갖추어야 한다.(2015.2.16., 2023.3.2. 개정) ④ 학과(전공)는 학습성과 달성도를 주기적으로 평가하고 그 결과를 공개하며, 교육과정의 개선에 활용하여야 한다.(2015.2.16., 2023.3.2. 개정) ⑤ 학과(전공)는 학생에 대한 입학 평가를 시행하고 학업성취도, 교과과정 이수, 진로 등에 대한 상담과 지도를 하여야 한다.(2015.2.16., 2023.3.2."
제2편_학칙/제1장_대학,2-1-5. 공학교육과정 운영규정 시행세칙(2024.8.27.).hwp,"공학교육과정 운영규정 시행세칙 (전문개정 2007.12.11) (전문개정 2008. 5.23) (전문개정 2012. 1.11) 제 1 장 총 칙 제1조(목적) 이 세칙은 공학교육과정운영 규정에 따라 공학교육과정운영 시행을 위한 세부사항을 정함에 그 목적이 있다. 제 2 장 교육과정의 운영 제2조(교육과정) ① 공과대학 건설환경공학과, 건축공학부(건축공학전공), 기계로봇에너지공학과, 산업시스템공학과, 정보통신공학과, 화공생물공학과, 첨단융합대학 컴퓨터‧AI학부는 심화과정(공학교육인증제도 운영 프로그램)을 운영한다.(2013.2.22., 2015.2.16., 2016.6.20., 2019.4.30., 2023.3.2., 2024.4.29. 2024.8.27. 개정) ② 각 학과(전공)는 교육과정 운영에 관한 위원회를 구성하고 세부사항을 별도로 정한다.(2016.1.4., 2016.6.20., 2023.3.2. 개정) ③ <2014.3.3. 신설, 2016.1.4. 삭제> 제3조(교육과정의 결정) 심화과정을 운영하는 학과(전공)의 신입생 및 전입생은 심화과정에 속한다. (2016.1.4., 2016.6.20., 2023.3.2. 개정) 제4조(교육과정의 변경) ① 심화과정 소속 학생 중 다음 각 호의 학생은 졸업 한 학기 전 1회에 한하여 교육과정 변경을 신청할 수 있다.(2013.2.22, 2015.2.16., 2016.1.4., 2018.2.26., 2019.4.30., 2024.8.27. 개정) 1. 복수전공(연계전공)자 2. 편입생 3. 전과생 4. 학-석사 연계과정 이수자 5. 외국인 6. 외국대학 교류학생(2019.4.30. 개정) 7. 해외인턴십 이수자(1개 학기 이상 이수시) 8. 교직과정 이수자 9. 학군단(ROTC) 학생 10. 학기제 현장실습 학생(2019.4.30. 신설) 11. 재입학생(2014학년도 이전 입학생)(2023.3.2. 신설) 12. 기타 프로그램 운영위원회 승인을 받은 학생(2024.8.27. 신설"
제3편_행정/제1장_일반행정,3-1-1. 제규정관리규정(2025.9.18).hwp,"제 규정 관리규정 제 1 장 총 칙 제1조(목적) 이 규정은 동국대학교(이하 ""본 대학교"")에서 시행하는 제 규정의 제정, 개폐 및 운용 관리에 관한 기본 방침을 정한다. 제2조(용어의 정의) 이 규정에서 사용하는 “제 규정”이란 본교에서 제정·시행하고 있는 「학칙」, 규정, 시행세칙, 내규를 포함하며, 그 의미는 다음 각 호와 같다. “학칙”이란 법령 및 「학교법인 동국대학교 정관」(이하 “정관”이라 한다)에 따라 본교의 교육목표를 달성하기 위한 교육조직과 학사운영 등에 관한 기본사항을 정한 규범을 말한다. “규정”이란 법령, 정관 및 「학칙」에 따라 본교의 조직, 구성원의 권리의무, 업무수행 방법 및 행정운영 절차 등 대학 운영 전반에 관한 기본적인 사항을 정한 규범을 말한다. “시행세칙”이란 「학칙」 또는 규정에서 위임한 사항과 그 시행에 필요한 업무의 세부적인 기준과 절차 등을 정한 규범을 말한다. “내규”란 규정이나 시행세칙의 위임에 따른 업무의 시행을 위해 업무의 처리 방법, 세부기준 등에 관한 구체적인 기준과 절차를 정한 규범을 말한다. [전문 개정 2025.9.18.] 제2조의2(적용 및 운용) ① 본 대학교 제 규정은 이 규정에 의거 적용·운용한다. ② 학칙, 학사과정 학칙시행세칙, 일반대학원 학칙시행세칙, 재무회계규정을 제외한 제 규정에 대하여 WISE캠퍼스 및 의료원은 자체 규정을 제정할 수 있다.(2023.1.27. 개정) ③ WISE캠퍼스 및 의료원은 자체규정 제정시 규정명에 ‘WISE캠퍼스’ 또는 ‘의료원’을 표기하여야 한다.(2023.1.27. 개정) (2012.10.19 본조 신설) 제2조의3(타규정과의 관계) 타 규정 중에서 규정관리에 관련되는 사항이 이 규정과 어긋날 때에는 이 규정을 우선적으로 적용한다. (2012.10.19 본조 신설) 제 2 장 제 규정의 제정 및 개폐 제3조(제정 형식) ① 제 규정은 다음 각 호의 사항으로 구성한다. 1. 총칙(목적, 용어의 정의, 적용범위) 2. 본칙(주요 규정"
제3편_행정/제1장_일반행정,3-1-10. 공간운용규정(2025.9.18.).hwp,"공간운용규정 제 1 장 총 칙 제1조(목적) 이 규정은 동국대학교 서울캠퍼스 및 바이오메디캠퍼스(이하 ""본교""라 한다)내 모든 공간의 배정․조정 및 용도변경 등 공간관리 체계를 수립하고 공간 사용의 효율성을 제고하며, 장기적으로는 캠퍼스마스터플랜에 입각한 공간 기본계획 수립 업무를 수행하기 위한 제반사항을 규정함을 목적으로 한다. 제2조(용어의 정의) ① 이 규정에서 사용하는 용어는 다음과 같이 정의한다. 1. “공간”이라 함은 본교 내 인적·물적 자원이 점유하여 활동하는 장소를 말하며, 이는 본교가 소유하고 있는 교지의 건물 내․외부 모든 공간을 포함한다. 2. “공간용도”라 함은 공간의 종류를 유사한 구조․이용목적 및 형태별로 분류한 것을 말한다. 3. “기본사용면적”이라 함은 각 공간의 용도에 따라 본교에 소속된 구성원 개인(교직원, 학생 등) 또는 기관(학과/부, 단과대학, 대학원, 행정부서, 부속기관 및 부설연구기관 등을 말하며, 이하 “각 주체”라 한다)이 사용할 수 있는 시설면적의 기준을 말한다. 4. “공간배정”이라 함은 각 주체에게 교육, 연구, 학생활동, 행정업무 및 기타 목적 등에 필요한 공간 사용을 허가․지정하는 것을 말한다. 5. “공간관리”라 함은 공간의 배정, 조정, 변경 및 실태조사 등에 관한 방법․기준을 정하고 이를 시행․감독하는 것을 말한다. 6. “공간변경”이라 함은 공간명칭․코드․구조․용도 및 면적 등 기 허가된 공간의 내용과 모양을 변경하는 것을 말한다. 7. “초과사용면적”이라 함은 각 주체가 제3호의 기본사용면적을 초과하여 추가로 사용하는 면적을 말한다. ② 제1항 제2호의 규정에 의한 공간용도는 ⌜대학설립･운영 규정⌟에 의거 다음 각 호와 같이 구분한다. 1. 교육기본시설 : 강의실, 수업용 실험실습실, 교수연구실, 대학본부, 도서관, 학생자치시설 및 그 부대시설 등 2. 지원시설 : 체육시설, 강당, 세미나실, 전산실, 학생기숙사 및 그 부대시설 등 3. 연구시설 : 연구용실험실, 대학원연구실, 대학부설연구소, 공용"
제3편_행정/제1장_일반행정,3-1-11. 학교장(례) 규정(2023.3.30.).hwp,"학교장(례) 규정 제1조(목적) 이 규정은 본 대학교의 발전에 크게 기여한 자가 사망하였을 때 학교장(례) 집행에 관한 사항을 규정함을 목적으로 한다. 제2조 <삭제 2008.4.8> 제3조(장례대상자) 총장은 다음 각 호의 1에 해당하는 자가 사망하였을 때에는 정책조정회의의 심의를 거쳐 장례집행 여부 및 장례구분을 결정한다. 다만, 고인의 유족이 원치 않을 경우에는 장례집행을 취소할 수 있다.(2007.3.28. 2008.4.8.개정) 1. 현직 이사장 및 총장 2. 현직 교․직원으로서 지대한 기여를 하거나 직무 수행 중 순직한 교․직원 3. <삭제 2008.4.8> 4. <삭제 2008.4.8> 제4조(장례위원회의 설치) 장례를 집행하기 위하여 그때마다 장례위원회(이하 “위원회”라 한다)를 둔다. 제5조(위원회의 구성) ① 위원회는 총장이 위촉하는 위원장 1인과 약간명의 위원으로 구성한 다.(2008.4.8.개정) ② 위원장은 위원회를 대표하며 업무를 총괄한다. ③ 위원회의 사무는 총무인사팀(WISE캠퍼스는 총괄지원팀)에서 주관한다.(2014.11.1., 2022.9.27., 2023.3.30. 개정) 제6조(위원회의 기능) 위원회는 다음 사항을 심의․결정한다. 1. 영결식의 일시, 장소 및 진행에 관한 사항 2. 장례 집행 예산의 심의에 관한 사항 3. 기타 장례 절차에 관한 사항 제7조(경비부담) ① 영결식에 소요되는 경비는 학교가 부담한다. ② 다만, 직무수행중 순직한 경우에 교원(직원)인사규정에 따라 지급하는 장례비는 별도로 한다. 부 칙 이 규정은 2004년 12월 06일부터 시행한다. 부 칙(2007.3.28. 개정) 이 개정규정은 2007년 4월 1일부터 시행한다. 부 칙(2008.4.8. 개정) 이 개정규정은 2008년 4월 8일부터 시행한다"
제3편_행정/제1장_일반행정,3-1-12 공공기관 위탁시설의 수탁관리 운영에 관한규정(2007.03.28).hwp,"공공기관 위탁시설의 수탁관리 운영에 관한 규정 제1조(목적) 이 규정은 본 대학교가 공공기관의 위탁시설을 수탁하여 관리․운영하는데 필요한 사항을 정한다. 제2조(협약체결과 효력) 공공기관 위탁시설의 수탁관리․운영은 본 대학교와 위탁기관이 체결하는 계약 또는 협약(이하 “위탁운영협약”)을 통해 효력이 발생한다. 제3조(수탁절차) ① 본 대학교 소속기관 또는 교․직원이 공공기관의 위탁시설을 관리․운영하기 위한 제안서 또는 신청서를 제출하고자 할 경우에는 기획처장의 합의를 거쳐 총장의 승인을 받아 제출한다.(2005.4.7. 2007.3.28. 개정) ② 위탁운영협약은 학교법인 이사장의 승인을 받아 총장이 체결한다. 제4조(조직구성) ① 본 대학교는 수탁시설의 관리․운영에 필요한 조직(이하 “수탁조직”)을 구성할 수 있다. ② 수탁조직에 필요한 인력은 위탁운영 협약내용에 따라 직종, 직위, 기간, 여타의 근무조건 등을 따로 정하여 계약으로 임용한다. ③ 수탁조직의 구성, 인사, 복무, 회계에 관한 세부사항은 총장의 승인을 얻어 따로 정한다. ④ 수탁조직은 위탁운영협약이 해지되면 청산절차를 거쳐 해산하여야 한다. 제5조(파견) ① 수탁조직의 관리를 위하여 필요한 경우에는 본 대학교 교․직원을 관리책임자 등으로 파견할 수 있다. ② 교․직원의 파견에 관한 사항은 본 대학교 관련규정에 따른다. 제6조(임용계약의 원칙) ① 수탁조직의 계약임용 대상자는 수탁시설의 고유목적에 부합하는 자격기준을 가진 자로 하며, 수탁조직 관리책임자가 임용계약 한다. ② 계약 임용 대상자의 임용기간은 계약기간에 따르되 위탁운영협약의 기간이 만료 또는 해지된 시점을 초과할 수 없다. ③ 이 규정에 따라 계약 임용된 자는 계약 당시 정해진 수탁시설에 필요한 직종 외에 본 대학교의 직종으로 전환하여 임용할 수 없다. 제7조(계획 및 보고) ① 수탁조직의 관리책임자는 수탁시설의 사업계획서 및 예산서에 대해 위탁운영협약에서 정하는 회계연도 개시 3개월 전까지 총장의 승인을 받아야 한다."
